code,region,month_no,year,marriage
7e+09,Ставропольский край,12,2013,1174
7e+09,Ставропольский край,12,2014,1203
7e+09,Ставропольский край,12,2015,1382
7e+09,Ставропольский край,12,2016,854
7e+09,Ставропольский край,12,2017,1103
7e+09,Ставропольский край,12,2018,575
7e+09,Ставропольский край,12,2019,1115
7e+09,Ставропольский край,12,2020,823
33,Приволжский федеральный округ,1,2006,11667
33,Приволжский федеральный округ,1,2007,12253
33,Приволжский федеральный округ,1,2008,11187
33,Приволжский федеральный округ,1,2009,13172
33,Приволжский федеральный округ,1,2010,13061
33,Приволжский федеральный округ,1,2011,12055
33,Приволжский федеральный округ,1,2012,10929
33,Приволжский федеральный округ,1,2013,11592
33,Приволжский федеральный округ,1,2014,12292
33,Приволжский федеральный округ,1,2015,11448
33,Приволжский федеральный округ,1,2016,9108
33,Приволжский федеральный округ,1,2017,9583
33,Приволжский федеральный округ,1,2018,9288
33,Приволжский федеральный округ,1,2019,8129
33,Приволжский федеральный округ,1,2020,7337
33,Приволжский федеральный округ,2,2006,13238
33,Приволжский федеральный округ,2,2007,14285
33,Приволжский федеральный округ,2,2008,13659
33,Приволжский федеральный округ,2,2009,16892
33,Приволжский федеральный округ,2,2010,13150
33,Приволжский федеральный округ,2,2011,14453
33,Приволжский федеральный округ,2,2012,14190
33,Приволжский федеральный округ,2,2013,13753
33,Приволжский федеральный округ,2,2014,16181
33,Приволжский федеральный округ,2,2015,13229
33,Приволжский федеральный округ,2,2016,10553
33,Приволжский федеральный округ,2,2017,12562
33,Приволжский федеральный округ,2,2018,10096
33,Приволжский федеральный округ,2,2019,9256
33,Приволжский федеральный округ,2,2020,11980
33,Приволжский федеральный округ,3,2006,13618
33,Приволжский федеральный округ,3,2007,12187
33,Приволжский федеральный округ,3,2008,16238
33,Приволжский федеральный округ,3,2009,11890
33,Приволжский федеральный округ,3,2010,10934
33,Приволжский федеральный округ,3,2011,14230
33,Приволжский федеральный округ,3,2012,11317
33,Приволжский федеральный округ,3,2013,18903
33,Приволжский федеральный округ,3,2014,12699
33,Приволжский федеральный округ,3,2015,9842
33,Приволжский федеральный округ,3,2016,11985
33,Приволжский федеральный округ,3,2017,10135
33,Приволжский федеральный округ,3,2018,9544
33,Приволжский федеральный округ,3,2019,11230
33,Приволжский федеральный округ,3,2020,8117
33,Приволжский федеральный округ,4,2006,16058
33,Приволжский федеральный округ,4,2007,21205
33,Приволжский федеральный округ,4,2008,12302
33,Приволжский федеральный округ,4,2009,19010
33,Приволжский федеральный округ,4,2010,24336
33,Приволжский федеральный округ,4,2011,18056
33,Приволжский федеральный округ,4,2012,19182
33,Приволжский федеральный округ,4,2013,12239
33,Приволжский федеральный округ,4,2014,18244
33,Приволжский федеральный округ,4,2015,18257
33,Приволжский федеральный округ,4,2016,9780
33,Приволжский федеральный округ,4,2017,15354
33,Приволжский федеральный округ,4,2018,14298
33,Приволжский федеральный округ,4,2019,9273
33,Приволжский федеральный округ,4,2020,5922
33,Приволжский федеральный округ,5,2006,5862
33,Приволжский федеральный округ,5,2007,6274
33,Приволжский федеральный округ,5,2008,9221
33,Приволжский федеральный округ,5,2009,7410
33,Приволжский федеральный округ,5,2010,6874
33,Приволжский федеральный округ,5,2011,7729
33,Приволжский федеральный округ,5,2012,7796
33,Приволжский федеральный округ,5,2013,9010
33,Приволжский федеральный округ,5,2014,8927
33,Приволжский федеральный округ,5,2015,7942
33,Приволжский федеральный округ,5,2016,8035
33,Приволжский федеральный округ,5,2017,6798
33,Приволжский федеральный округ,5,2018,6467
33,Приволжский федеральный округ,5,2019,6978
33,Приволжский федеральный округ,5,2020,2606
33,Приволжский федеральный округ,6,2006,22369
33,Приволжский федеральный округ,6,2007,23431
33,Приволжский федеральный округ,6,2008,24756
33,Приволжский федеральный округ,6,2009,23236
33,Приволжский федеральный округ,6,2010,22277
33,Приволжский федеральный округ,6,2011,27813
33,Приволжский федеральный округ,6,2012,28907
33,Приволжский федеральный округ,6,2013,31372
33,Приволжский федеральный округ,6,2014,27598
33,Приволжский федеральный округ,6,2015,22783
33,Приволжский федеральный округ,6,2016,22324
33,Приволжский федеральный округ,6,2017,20830
33,Приволжский федеральный округ,6,2018,18730
33,Приволжский федеральный округ,6,2019,19892
33,Приволжский федеральный округ,6,2020,13004
33,Приволжский федеральный округ,7,2006,26505
33,Приволжский федеральный округ,7,2007,31401
33,Приволжский федеральный округ,7,2008,25955
33,Приволжский федеральный округ,7,2009,28739
33,Приволжский федеральный округ,7,2010,36274
33,Приволжский федеральный округ,7,2011,35644
33,Приволжский федеральный округ,7,2012,31491
33,Приволжский федеральный округ,7,2013,29624
33,Приволжский федеральный округ,7,2014,29018
33,Приволжский федеральный округ,7,2015,29301
33,Приволжский федеральный округ,7,2016,28132
33,Приволжский федеральный округ,7,2017,31699
33,Приволжский федеральный округ,7,2018,23441
33,Приволжский федеральный округ,7,2019,23084
33,Приволжский федеральный округ,7,2020,18559
33,Приволжский федеральный округ,8,2006,33472
33,Приволжский федеральный округ,8,2007,37777
33,Приволжский федеральный округ,8,2008,43816
33,Приволжский федеральный округ,8,2009,36157
33,Приволжский федеральный округ,8,2010,32953
33,Приволжский федеральный округ,8,2011,33165
33,Приволжский федеральный округ,8,2012,37690
33,Приволжский федеральный округ,8,2013,40858
33,Приволжский федеральный округ,8,2014,40583
33,Приволжский федеральный округ,8,2015,35342
33,Приволжский федеральный округ,8,2016,27357
33,Приволжский федеральный округ,8,2017,28802
33,Приволжский федеральный округ,8,2018,31731
33,Приволжский федеральный округ,8,2019,26837
33,Приволжский федеральный округ,8,2020,23263
33,Приволжский федеральный округ,9,2006,32978
33,Приволжский федеральный округ,9,2007,32633
33,Приволжский федеральный округ,9,2008,26548
33,Приволжский федеральный округ,9,2009,29268
33,Приволжский федеральный округ,9,2010,31189
33,Приволжский федеральный округ,9,2011,38621
33,Приволжский федеральный округ,9,2012,33154
33,Приволжский федеральный округ,9,2013,31235
33,Приволжский федеральный округ,9,2014,28387
33,Приволжский федеральный округ,9,2015,26886
33,Приволжский федеральный округ,9,2016,22557
33,Приволжский федеральный округ,9,2017,23423
33,Приволжский федеральный округ,9,2018,21062
33,Приволжский федеральный округ,9,2019,20084
33,Приволжский федеральный округ,9,2020,17417
33,Приволжский федеральный округ,10,2006,17866
33,Приволжский федеральный округ,10,2007,21069
33,Приволжский федеральный округ,10,2008,21433
33,Приволжский федеральный округ,10,2009,21890
33,Приволжский федеральный округ,10,2010,23802
33,Приволжский федеральный округ,10,2011,23614
33,Приволжский федеральный округ,10,2012,19387
33,Приволжский федеральный округ,10,2013,19479
33,Приволжский федеральный округ,10,2014,19592
33,Приволжский федеральный округ,10,2015,18346
33,Приволжский федеральный округ,10,2016,13885
33,Приволжский федеральный округ,10,2017,13684
33,Приволжский федеральный округ,10,2018,10188
33,Приволжский федеральный округ,10,2019,14038
33,Приволжский федеральный округ,10,2020,13628
33,Приволжский федеральный округ,11,2006,17557
33,Приволжский федеральный округ,11,2007,23403
33,Приволжский федеральный округ,11,2008,18272
33,Приволжский федеральный округ,11,2009,16486
33,Приволжский федеральный округ,11,2010,17463
33,Приволжский федеральный округ,11,2011,24418
33,Приволжский федеральный округ,11,2012,17826
33,Приволжский федеральный округ,11,2013,17561
33,Приволжский федеральный округ,11,2014,15703
33,Приволжский федеральный округ,11,2015,15308
33,Приволжский федеральный округ,11,2016,11426
33,Приволжский федеральный округ,11,2017,12900
33,Приволжский федеральный округ,11,2018,9041
33,Приволжский федеральный округ,11,2019,13384
33,Приволжский федеральный округ,11,2020,9219
33,Приволжский федеральный округ,12,2006,14935
33,Приволжский федеральный округ,12,2007,23209
33,Приволжский федеральный округ,12,2008,14281
33,Приволжский федеральный округ,12,2009,15120
33,Приволжский федеральный округ,12,2010,15166
33,Приволжский федеральный округ,12,2011,22634
33,Приволжский федеральный округ,12,2012,17463
33,Приволжский федеральный округ,12,2013,14876
33,Приволжский федеральный округ,12,2014,15156
33,Приволжский федеральный округ,12,2015,18114
33,Приволжский федеральный округ,12,2016,10954
33,Приволжский федеральный округ,12,2017,12553
33,Приволжский федеральный округ,12,2018,10199
33,Приволжский федеральный округ,12,2019,13035
33,Приволжский федеральный округ,12,2020,9193
8e+10,Республика Башкортостан,1,2006,1556
8e+10,Республика Башкортостан,1,2007,1664
8e+10,Республика Башкортостан,1,2008,1470
8e+10,Республика Башкортостан,1,2009,1860
8e+10,Республика Башкортостан,1,2010,1773
8e+10,Республика Башкортостан,1,2011,1616
8e+10,Республика Башкортостан,1,2012,1524
8e+10,Республика Башкортостан,1,2013,1663
8e+10,Республика Башкортостан,1,2014,1764
8e+10,Республика Башкортостан,1,2015,1576
8e+10,Республика Башкортостан,1,2016,1277
8e+10,Республика Башкортостан,1,2017,1362
8e+10,Республика Башкортостан,1,2018,1319
8e+10,Республика Башкортостан,1,2019,1166
8e+10,Республика Башкортостан,1,2020,1087
8e+10,Республика Башкортостан,2,2006,1680
8e+10,Республика Башкортостан,2,2007,1878
8e+10,Республика Башкортостан,2,2008,1623
8e+10,Республика Башкортостан,2,2009,2174
8e+10,Республика Башкортостан,2,2010,1816
8e+10,Республика Башкортостан,2,2011,1900
8e+10,Республика Башкортостан,2,2012,1647
8e+10,Республика Башкортостан,2,2013,1811
8e+10,Республика Башкортостан,2,2014,2103
8e+10,Республика Башкортостан,2,2015,1873
8e+10,Республика Башкортостан,2,2016,1388
8e+10,Республика Башкортостан,2,2017,1676
8e+10,Республика Башкортостан,2,2018,1400
8e+10,Республика Башкортостан,2,2019,1287
8e+10,Республика Башкортостан,2,2020,1684
8e+10,Республика Башкортостан,3,2006,2144
8e+10,Республика Башкортостан,3,2007,2273
8e+10,Республика Башкортостан,3,2008,2432
8e+10,Республика Башкортостан,3,2009,2247
8e+10,Республика Башкортостан,3,2010,2176
8e+10,Республика Башкортостан,3,2011,2285
8e+10,Республика Башкортостан,3,2012,2145
8e+10,Республика Башкортостан,3,2013,2788
8e+10,Республика Башкортостан,3,2014,2184
8e+10,Республика Башкортостан,3,2015,1748
8e+10,Республика Башкортостан,3,2016,1663
8e+10,Республика Башкортостан,3,2017,1814
8e+10,Республика Башкортостан,3,2018,1756
8e+10,Республика Башкортостан,3,2019,1731
8e+10,Республика Башкортостан,3,2020,1385
8e+10,Республика Башкортостан,4,2006,2372
8e+10,Республика Башкортостан,4,2007,2632
8e+10,Республика Башкортостан,4,2008,2069
8e+10,Республика Башкортостан,4,2009,2609
8e+10,Республика Башкортостан,4,2010,2980
8e+10,Республика Башкортостан,4,2011,2546
8e+10,Республика Башкортостан,4,2012,2440
8e+10,Республика Башкортостан,4,2013,2112
8e+10,Республика Башкортостан,4,2014,2502
8e+10,Республика Башкортостан,4,2015,2236
8e+10,Республика Башкортостан,4,2016,1735
8e+10,Республика Башкортостан,4,2017,2145
8e+10,Республика Башкортостан,4,2018,1842
8e+10,Республика Башкортостан,4,2019,1557
8e+10,Республика Башкортостан,4,2020,859
8e+10,Республика Башкортостан,5,2006,666
8e+10,Республика Башкортостан,5,2007,802
8e+10,Республика Башкортостан,5,2008,1059
8e+10,Республика Башкортостан,5,2009,1003
8e+10,Республика Башкортостан,5,2010,847
8e+10,Республика Башкортостан,5,2011,920
8e+10,Республика Башкортостан,5,2012,1035
8e+10,Республика Башкортостан,5,2013,1178
8e+10,Республика Башкортостан,5,2014,1185
8e+10,Республика Башкортостан,5,2015,1107
8e+10,Республика Башкортостан,5,2016,924
8e+10,Республика Башкортостан,5,2017,952
8e+10,Республика Башкортостан,5,2018,895
8e+10,Республика Башкортостан,5,2019,844
8e+10,Республика Башкортостан,5,2020,414
8e+10,Республика Башкортостан,6,2006,3179
8e+10,Республика Башкортостан,6,2007,3488
8e+10,Республика Башкортостан,6,2008,3407
8e+10,Республика Башкортостан,6,2009,3556
8e+10,Республика Башкортостан,6,2010,3653
8e+10,Республика Башкортостан,6,2011,3964
8e+10,Республика Башкортостан,6,2012,4237
8e+10,Республика Башкортостан,6,2013,4337
8e+10,Республика Башкортостан,6,2014,4117
8e+10,Республика Башкортостан,6,2015,3171
8e+10,Республика Башкортостан,6,2016,2863
8e+10,Республика Башкортостан,6,2017,2944
8e+10,Республика Башкортостан,6,2018,2879
8e+10,Республика Башкортостан,6,2019,2734
8e+10,Республика Башкортостан,6,2020,1819
8e+10,Республика Башкортостан,7,2006,3667
8e+10,Республика Башкортостан,7,2007,4248
8e+10,Республика Башкортостан,7,2008,3638
8e+10,Республика Башкортостан,7,2009,4136
8e+10,Республика Башкортостан,7,2010,5184
8e+10,Республика Башкортостан,7,2011,5486
8e+10,Республика Башкортостан,7,2012,4357
8e+10,Республика Башкортостан,7,2013,4090
8e+10,Республика Башкортостан,7,2014,3608
8e+10,Республика Башкортостан,7,2015,3772
8e+10,Республика Башкортостан,7,2016,3983
8e+10,Республика Башкортостан,7,2017,4450
8e+10,Республика Башкортостан,7,2018,3216
8e+10,Республика Башкортостан,7,2019,3261
8e+10,Республика Башкортостан,7,2020,2452
8e+10,Республика Башкортостан,8,2006,4702
8e+10,Республика Башкортостан,8,2007,5168
8e+10,Республика Башкортостан,8,2008,6291
8e+10,Республика Башкортостан,8,2009,5122
8e+10,Республика Башкортостан,8,2010,4548
8e+10,Республика Башкортостан,8,2011,4163
8e+10,Республика Башкортостан,8,2012,5159
8e+10,Республика Башкортостан,8,2013,5949
8e+10,Республика Башкортостан,8,2014,5939
8e+10,Республика Башкортостан,8,2015,5029
8e+10,Республика Башкортостан,8,2016,3689
8e+10,Республика Башкортостан,8,2017,3972
8e+10,Республика Башкортостан,8,2018,4295
8e+10,Республика Башкортостан,8,2019,3775
8e+10,Республика Башкортостан,8,2020,3117
8e+10,Республика Башкортостан,9,2006,3775
8e+10,Республика Башкортостан,9,2007,3696
8e+10,Республика Башкортостан,9,2008,2985
8e+10,Республика Башкортостан,9,2009,3586
8e+10,Республика Башкортостан,9,2010,3843
8e+10,Республика Башкортостан,9,2011,4994
8e+10,Республика Башкортостан,9,2012,4114
8e+10,Республика Башкортостан,9,2013,3974
8e+10,Республика Башкортостан,9,2014,3522
8e+10,Республика Башкортостан,9,2015,3278
8e+10,Республика Башкортостан,9,2016,2685
8e+10,Республика Башкортостан,9,2017,2998
8e+10,Республика Башкортостан,9,2018,2619
8e+10,Республика Башкортостан,9,2019,2661
8e+10,Республика Башкортостан,9,2020,2036
8e+10,Республика Башкортостан,10,2006,2156
8e+10,Республика Башкортостан,10,2007,2670
8e+10,Республика Башкортостан,10,2008,2879
8e+10,Республика Башкортостан,10,2009,3076
8e+10,Республика Башкортостан,10,2010,3122
8e+10,Республика Башкортостан,10,2011,3104
8e+10,Республика Башкортостан,10,2012,2607
8e+10,Республика Башкортостан,10,2013,2734
8e+10,Республика Башкортостан,10,2014,2507
8e+10,Республика Башкортостан,10,2015,2480
8e+10,Республика Башкортостан,10,2016,1890
8e+10,Республика Башкортостан,10,2017,1845
8e+10,Республика Башкортостан,10,2018,1697
8e+10,Республика Башкортостан,10,2019,1876
8e+10,Республика Башкортостан,10,2020,1807
8e+10,Республика Башкортостан,11,2006,2360
8e+10,Республика Башкортостан,11,2007,2972
8e+10,Республика Башкортостан,11,2008,2408
8e+10,Республика Башкортостан,11,2009,2280
8e+10,Республика Башкортостан,11,2010,2339
8e+10,Республика Башкортостан,11,2011,3156
8e+10,Республика Башкортостан,11,2012,2299
8e+10,Республика Башкортостан,11,2013,2412
8e+10,Республика Башкортостан,11,2014,2220
8e+10,Республика Башкортостан,11,2015,1987
8e+10,Республика Башкортостан,11,2016,1481
8e+10,Республика Башкортостан,11,2017,1681
8e+10,Республика Башкортостан,11,2018,1507
8e+10,Республика Башкортостан,11,2019,1892
8e+10,Республика Башкортостан,11,2020,1217
8e+10,Республика Башкортостан,12,2006,2658
8e+10,Республика Башкортостан,12,2007,4144
8e+10,Республика Башкортостан,12,2008,2388
8e+10,Республика Башкортостан,12,2009,2699
8e+10,Республика Башкортостан,12,2010,2520
8e+10,Республика Башкортостан,12,2011,4041
8e+10,Республика Башкортостан,12,2012,2651
8e+10,Республика Башкортостан,12,2013,2479
8e+10,Республика Башкортостан,12,2014,2411
8e+10,Республика Башкортостан,12,2015,2953
8e+10,Республика Башкортостан,12,2016,1745
8e+10,Республика Башкортостан,12,2017,2091
8e+10,Республика Башкортостан,12,2018,1939
8e+10,Республика Башкортостан,12,2019,2276
8e+10,Республика Башкортостан,12,2020,1393
8.8e+10,Республика Марий Эл,1,2006,285
8.8e+10,Республика Марий Эл,1,2007,308
8.8e+10,Республика Марий Эл,1,2008,218
8.8e+10,Республика Марий Эл,1,2009,288
8.8e+10,Республика Марий Эл,1,2010,332
8.8e+10,Республика Марий Эл,1,2011,289
8.8e+10,Республика Марий Эл,1,2012,251
8.8e+10,Республика Марий Эл,1,2013,264
8.8e+10,Республика Марий Эл,1,2014,266
8.8e+10,Республика Марий Эл,1,2015,258
8.8e+10,Республика Марий Эл,1,2016,185
8.8e+10,Республика Марий Эл,1,2017,203
8.8e+10,Республика Марий Эл,1,2018,210
8.8e+10,Республика Марий Эл,1,2019,192
8.8e+10,Республика Марий Эл,1,2020,146
8.8e+10,Республика Марий Эл,2,2006,333
8.8e+10,Республика Марий Эл,2,2007,380
8.8e+10,Республика Марий Эл,2,2008,341
8.8e+10,Республика Марий Эл,2,2009,379
8.8e+10,Республика Марий Эл,2,2010,359
8.8e+10,Республика Марий Эл,2,2011,344
8.8e+10,Республика Марий Эл,2,2012,309
8.8e+10,Республика Марий Эл,2,2013,302
8.8e+10,Республика Марий Эл,2,2014,380
8.8e+10,Республика Марий Эл,2,2015,292
8.8e+10,Республика Марий Эл,2,2016,248
8.8e+10,Республика Марий Эл,2,2017,264
8.8e+10,Республика Марий Эл,2,2018,202
8.8e+10,Республика Марий Эл,2,2019,204
8.8e+10,Республика Марий Эл,2,2020,238
8.8e+10,Республика Марий Эл,3,2006,336
8.8e+10,Республика Марий Эл,3,2007,291
8.8e+10,Республика Марий Эл,3,2008,331
8.8e+10,Республика Марий Эл,3,2009,266
8.8e+10,Республика Марий Эл,3,2010,236
8.8e+10,Республика Марий Эл,3,2011,342
8.8e+10,Республика Марий Эл,3,2012,247
8.8e+10,Республика Марий Эл,3,2013,428
8.8e+10,Республика Марий Эл,3,2014,328
8.8e+10,Республика Марий Эл,3,2015,229
8.8e+10,Республика Марий Эл,3,2016,238
8.8e+10,Республика Марий Эл,3,2017,179
8.8e+10,Республика Марий Эл,3,2018,193
8.8e+10,Республика Марий Эл,3,2019,236
8.8e+10,Республика Марий Эл,3,2020,172
8.8e+10,Республика Марий Эл,4,2006,377
8.8e+10,Республика Марий Эл,4,2007,479
8.8e+10,Республика Марий Эл,4,2008,246
8.8e+10,Республика Марий Эл,4,2009,443
8.8e+10,Республика Марий Эл,4,2010,507
8.8e+10,Республика Марий Эл,4,2011,386
8.8e+10,Республика Марий Эл,4,2012,387
8.8e+10,Республика Марий Эл,4,2013,224
8.8e+10,Республика Марий Эл,4,2014,351
8.8e+10,Республика Марий Эл,4,2015,328
8.8e+10,Республика Марий Эл,4,2016,162
8.8e+10,Республика Марий Эл,4,2017,296
8.8e+10,Республика Марий Эл,4,2018,253
8.8e+10,Республика Марий Эл,4,2019,156
8.8e+10,Республика Марий Эл,4,2020,115
8.8e+10,Республика Марий Эл,5,2006,118
8.8e+10,Республика Марий Эл,5,2007,144
8.8e+10,Республика Марий Эл,5,2008,176
8.8e+10,Республика Марий Эл,5,2009,156
8.8e+10,Республика Марий Эл,5,2010,154
8.8e+10,Республика Марий Эл,5,2011,194
8.8e+10,Республика Марий Эл,5,2012,188
8.8e+10,Республика Марий Эл,5,2013,187
8.8e+10,Республика Марий Эл,5,2014,201
8.8e+10,Республика Марий Эл,5,2015,196
8.8e+10,Республика Марий Эл,5,2016,150
8.8e+10,Республика Марий Эл,5,2017,141
8.8e+10,Республика Марий Эл,5,2018,147
8.8e+10,Республика Марий Эл,5,2019,135
8.8e+10,Республика Марий Эл,5,2020,56
8.8e+10,Республика Марий Эл,6,2006,517
8.8e+10,Республика Марий Эл,6,2007,547
8.8e+10,Республика Марий Эл,6,2008,539
8.8e+10,Республика Марий Эл,6,2009,533
8.8e+10,Республика Марий Эл,6,2010,515
8.8e+10,Республика Марий Эл,6,2011,648
8.8e+10,Республика Марий Эл,6,2012,625
8.8e+10,Республика Марий Эл,6,2013,661
8.8e+10,Республика Марий Эл,6,2014,566
8.8e+10,Республика Марий Эл,6,2015,495
8.8e+10,Республика Марий Эл,6,2016,435
8.8e+10,Республика Марий Эл,6,2017,437
8.8e+10,Республика Марий Эл,6,2018,384
8.8e+10,Республика Марий Эл,6,2019,393
8.8e+10,Республика Марий Эл,6,2020,201
8.8e+10,Республика Марий Эл,7,2006,609
8.8e+10,Республика Марий Эл,7,2007,720
8.8e+10,Республика Марий Эл,7,2008,564
8.8e+10,Республика Марий Эл,7,2009,641
8.8e+10,Республика Марий Эл,7,2010,764
8.8e+10,Республика Марий Эл,7,2011,811
8.8e+10,Республика Марий Эл,7,2012,709
8.8e+10,Республика Марий Эл,7,2013,699
8.8e+10,Республика Марий Эл,7,2014,716
8.8e+10,Республика Марий Эл,7,2015,667
8.8e+10,Республика Марий Эл,7,2016,546
8.8e+10,Республика Марий Эл,7,2017,613
8.8e+10,Республика Марий Эл,7,2018,503
8.8e+10,Республика Марий Эл,7,2019,430
8.8e+10,Республика Марий Эл,7,2020,333
8.8e+10,Республика Марий Эл,8,2006,794
8.8e+10,Республика Марий Эл,8,2007,858
8.8e+10,Республика Марий Эл,8,2008,969
8.8e+10,Республика Марий Эл,8,2009,793
8.8e+10,Республика Марий Эл,8,2010,746
8.8e+10,Республика Марий Эл,8,2011,794
8.8e+10,Республика Марий Эл,8,2012,860
8.8e+10,Республика Марий Эл,8,2013,853
8.8e+10,Республика Марий Эл,8,2014,807
8.8e+10,Республика Марий Эл,8,2015,734
8.8e+10,Республика Марий Эл,8,2016,565
8.8e+10,Республика Марий Эл,8,2017,578
8.8e+10,Республика Марий Эл,8,2018,592
8.8e+10,Республика Марий Эл,8,2019,488
8.8e+10,Республика Марий Эл,8,2020,419
8.8e+10,Республика Марий Эл,9,2006,679
8.8e+10,Республика Марий Эл,9,2007,715
8.8e+10,Республика Марий Эл,9,2008,614
8.8e+10,Республика Марий Эл,9,2009,624
8.8e+10,Республика Марий Эл,9,2010,651
8.8e+10,Республика Марий Эл,9,2011,829
8.8e+10,Республика Марий Эл,9,2012,718
8.8e+10,Республика Марий Эл,9,2013,640
8.8e+10,Республика Марий Эл,9,2014,593
8.8e+10,Республика Марий Эл,9,2015,568
8.8e+10,Республика Марий Эл,9,2016,415
8.8e+10,Республика Марий Эл,9,2017,449
8.8e+10,Республика Марий Эл,9,2018,457
8.8e+10,Республика Марий Эл,9,2019,382
8.8e+10,Республика Марий Эл,9,2020,313
8.8e+10,Республика Марий Эл,10,2006,433
8.8e+10,Республика Марий Эл,10,2007,468
8.8e+10,Республика Марий Эл,10,2008,496
8.8e+10,Республика Марий Эл,10,2009,450
8.8e+10,Республика Марий Эл,10,2010,521
8.8e+10,Республика Марий Эл,10,2011,599
8.8e+10,Республика Марий Эл,10,2012,435
8.8e+10,Республика Марий Эл,10,2013,421
8.8e+10,Республика Марий Эл,10,2014,458
8.8e+10,Республика Марий Эл,10,2015,484
8.8e+10,Республика Марий Эл,10,2016,284
8.8e+10,Республика Марий Эл,10,2017,304
8.8e+10,Республика Марий Эл,10,2018,195
8.8e+10,Республика Марий Эл,10,2019,308
8.8e+10,Республика Марий Эл,10,2020,316
8.8e+10,Республика Марий Эл,11,2006,425
8.8e+10,Республика Марий Эл,11,2007,673
8.8e+10,Республика Марий Эл,11,2008,461
8.8e+10,Республика Марий Эл,11,2009,423
8.8e+10,Республика Марий Эл,11,2010,446
8.8e+10,Республика Марий Эл,11,2011,626
8.8e+10,Республика Марий Эл,11,2012,438
8.8e+10,Республика Марий Эл,11,2013,424
8.8e+10,Республика Марий Эл,11,2014,364
8.8e+10,Республика Марий Эл,11,2015,397
8.8e+10,Республика Марий Эл,11,2016,252
8.8e+10,Республика Марий Эл,11,2017,292
8.8e+10,Республика Марий Эл,11,2018,195
8.8e+10,Республика Марий Эл,11,2019,347
8.8e+10,Республика Марий Эл,11,2020,171
8.8e+10,Республика Марий Эл,12,2006,361
8.8e+10,Республика Марий Эл,12,2007,715
8.8e+10,Республика Марий Эл,12,2008,406
8.8e+10,Республика Марий Эл,12,2009,337
8.8e+10,Республика Марий Эл,12,2010,354
8.8e+10,Республика Марий Эл,12,2011,668
8.8e+10,Республика Марий Эл,12,2012,416
8.8e+10,Республика Марий Эл,12,2013,370
8.8e+10,Республика Марий Эл,12,2014,323
8.8e+10,Республика Марий Эл,12,2015,447
8.8e+10,Республика Марий Эл,12,2016,215
8.8e+10,Республика Марий Эл,12,2017,266
8.8e+10,Республика Марий Эл,12,2018,199
8.8e+10,Республика Марий Эл,12,2019,279
8.8e+10,Республика Марий Эл,12,2020,167
8.9e+10,Республика Мордовия,1,2006,386
8.9e+10,Республика Мордовия,1,2007,393
8.9e+10,Республика Мордовия,1,2008,323
8.9e+10,Республика Мордовия,1,2009,382
8.9e+10,Республика Мордовия,1,2010,438
8.9e+10,Республика Мордовия,1,2011,364
8.9e+10,Республика Мордовия,1,2012,319
8.9e+10,Республика Мордовия,1,2013,309
8.9e+10,Республика Мордовия,1,2014,307
8.9e+10,Республика Мордовия,1,2015,309
8.9e+10,Республика Мордовия,1,2016,238
8.9e+10,Республика Мордовия,1,2017,255
8.9e+10,Республика Мордовия,1,2018,233
8.9e+10,Республика Мордовия,1,2019,232
8.9e+10,Республика Мордовия,1,2020,151
8.9e+10,Республика Мордовия,2,2006,442
8.9e+10,Республика Мордовия,2,2007,486
8.9e+10,Республика Мордовия,2,2008,392
8.9e+10,Республика Мордовия,2,2009,527
8.9e+10,Республика Мордовия,2,2010,312
8.9e+10,Республика Мордовия,2,2011,397
8.9e+10,Республика Мордовия,2,2012,415
8.9e+10,Республика Мордовия,2,2013,385
8.9e+10,Республика Мордовия,2,2014,397
8.9e+10,Республика Мордовия,2,2015,349
8.9e+10,Республика Мордовия,2,2016,269
8.9e+10,Республика Мордовия,2,2017,333
8.9e+10,Республика Мордовия,2,2018,248
8.9e+10,Республика Мордовия,2,2019,244
8.9e+10,Республика Мордовия,2,2020,274
8.9e+10,Республика Мордовия,3,2006,280
8.9e+10,Республика Мордовия,3,2007,171
8.9e+10,Республика Мордовия,3,2008,388
8.9e+10,Республика Мордовия,3,2009,176
8.9e+10,Республика Мордовия,3,2010,154
8.9e+10,Республика Мордовия,3,2011,234
8.9e+10,Республика Мордовия,3,2012,122
8.9e+10,Республика Мордовия,3,2013,500
8.9e+10,Республика Мордовия,3,2014,216
8.9e+10,Республика Мордовия,3,2015,128
8.9e+10,Республика Мордовия,3,2016,282
8.9e+10,Республика Мордовия,3,2017,127
8.9e+10,Республика Мордовия,3,2018,119
8.9e+10,Республика Мордовия,3,2019,224
8.9e+10,Республика Мордовия,3,2020,109
8.9e+10,Республика Мордовия,4,2006,440
8.9e+10,Республика Мордовия,4,2007,583
8.9e+10,Республика Мордовия,4,2008,207
8.9e+10,Республика Мордовия,4,2009,514
8.9e+10,Республика Мордовия,4,2010,696
8.9e+10,Республика Мордовия,4,2011,475
8.9e+10,Республика Мордовия,4,2012,544
8.9e+10,Республика Мордовия,4,2013,149
8.9e+10,Республика Мордовия,4,2014,447
8.9e+10,Республика Мордовия,4,2015,475
8.9e+10,Республика Мордовия,4,2016,113
8.9e+10,Республика Мордовия,4,2017,421
8.9e+10,Республика Мордовия,4,2018,396
8.9e+10,Республика Мордовия,4,2019,126
8.9e+10,Республика Мордовия,4,2020,19
8.9e+10,Республика Мордовия,5,2006,132
